ABBRV	SOURCE	NUM_DEF	DEFINITION
DNIR	SEDOM	1	Déficit Neurológico Isquémico Reversible
Anr.	SEDOM	1	Anormal
PIVKA	SEDOM	1	Prothrombin induced by vitamin K absence 
PIVKA	SEDOM	1	Protrombina inducida por ausencia de vitamina K
PANSS	SEDOM	1	PANSS-N
PANSS	SEDOM	1	PANSS-PG
PANSS	SEDOM	1	Positive And Negative Syndrome Scale. Escala para el síndrome positivo y negativo de la esquizofrenia. De los 30 items incluidos en esta escala, 7 constituyen la escala positiva 
PANSS	SEDOM	1	PANSS-P
IAMSEST	SEDOM	1	Infarto agudo de miocardio sin elevación del segmento ST
SACP	SEDOM	1	Sistema aquíleo-calcáneo-plantar
AMPc	SEDOM	2	Adenosine monophosphate cyclic 
AMPc	SEDOM	2	Monofosfato de adenosina cíclico
AMPc	SEDOM	2	Ampicilina
VHH-6	SEDOM	1	Virus herpes humano tipo 6
x tno	SEDOM	1	Por teléfono
Gastr(o)-	SEDOM	1	Prefijo que indica relación con el estómago
AVBC	SEDOM	1	lomustina
AVBC	SEDOM	1	Adriamicina, vincristina, bleomicina y CCNU 
HGI	SEDOM	2	Hemorragia gastrointestinal
HGI	SEDOM	2	Hipomelanosis guttata idiopática
Denst.	SEDOM	1	Densitometría
Gg.	SEDOM	1	Grageas
SIRS	SEDOM	1	Síndrome de respuesta inflamatoria sistémica
SIRS	SEDOM	1	Systemic inflammatory response syndrome 
ADME (absorción, distribución, metabolización y excreción)	SEDOM	1	Absorción, distribución, metabolización y excreción
HGT	SEDOM	1	Hemoglucotest
BHCG	SEDOM	1	Gonadotrofina coriónica humana, subunidad beta
BHCG	SEDOM	1	Sub-unit beta human chorionic gonadotropin 
DEXA	SEDOM	1	Dual energy X-ray absorptiometry
YID	SEDOM	1	Yugular interna derecha
r-TPA	SEDOM	1	Recombinant tissue plasminogen activator 
r-TPA	SEDOM	1	Activador tisular del plasminógeno recombinante
YII	SEDOM	1	Yugular interna izquierda
AMPD	SEDOM	1	Acetato de medroxiprogesterona de depósito
PXF	SEDOM	1	Pseudoexfoliación
Ger(o)-, geront(o)-	SEDOM	1	Prefijo que indica relación con  vejez
HHA	SEDOM	1	Hipotalámico-hipofisario-adrenal
Colangi-	SEDOM	1	Prefijo que indica relación con vías biliares
HHH	SEDOM	1	Hipocampo-hipotálamo-hipofisoadrenal
SMPBE	SEDOM	1	Síndrome de múltiples puntos blancos evanescentes
AVCA	SEDOM	1	Accidente vascular cerebral agudo
BISRAA	SEDOM	1	Bloqueo intensificado del sistema renina-angiotensina-aldosterona
DCSOH	SEDOM	1	Disección cervical supraomohioidea
HHS	SEDOM	1	Hipotálamo-hipofisario-suprarrenal
FLAP	SEDOM	1	Fisura labioalveolopalatina
comp.	SEDOM	1	Comprimido
FLAU	SEDOM	1	Flutter auricular
AVAo	SEDOM	1	Área valvular aórtica
HIA	SEDOM	1	Hipertensión intraabdominal
HID	SEDOM	1	Hernia inguinal derecha
HIC	SEDOM	3	Hemorragia intracraneal
HIC	SEDOM	3	Herida inciso contusa
HIC	SEDOM	3	Hipertensión intracraneal
HADO	SEDOM	1	Hospitalización a domicilio
HIE	SEDOM	1	Hipertensión inducida por el embarazo
Pro.	SEDOM	2	Prolina
Pro.	SEDOM	2	Proteína
HII	SEDOM	1	Hernia inguinal izquierda
-trix	SEDOM	1	Sufijo que indica relación con pelo
SADC	SEDOM	1	Servicio de Admisión y Documentación Clínica
Factor XII	SEDOM	1	Factor Hageman
HIM	SEDOM	1	Health information management
ONIR	SEDOM	1	Orden de no intentar la resucitación
PROC	SEDOM	2	Proteína C
ProC	SEDOM	2	Proteína C
HIT	SEDOM	1	Heparin-induced thrombocytopenia
HIS	SEDOM	3	Histerectomia
HIS	SEDOM	3	Hormona
HIS	SEDOM	3	Símbolo químico del hidrógeno
HIV	SEDOM	2	Hemorragia intraventricular
HIV	SEDOM	2	Human immunodeficiency virus 
HIV	SEDOM	2	Virus de la inmunodeficiencia humana
Pan-	SEDOM	1	Prefijo que significa todo
SADS	SEDOM	1	Schedule for Affective Disorders and Schizophrenia 
SADS	SEDOM	1	Cuestionario para los trastornos afectivos y la esquizofrenia
MHDA	SEDOM	1	Medicamento hospitalario de dispensación ambulatoria
LMSV	SEDOM	1	Limitación de medidas de soporte vital
VSAE	SEDOM	1	Volumen sanguineo arterial efectivo
SAGE	SEDOM	1	Servicio de apoyo a la gestión de enfermos
MNVSR	SEDOM	1	Membrana neovascular subrretiniana
AECC	SEDOM	1	Asociación española contra el cáncer
PsPs	SEDOM	2	Pulsos palpables
PsPs	SEDOM	2	Pulsos pedios
cHDL	SEDOM	1	Colesterol HDL
SIVE	SEDOM	1	Simulación verdadera
IDIS	SEDOM	1	Instituto para el Desarrollo e Integración de la Sanidad
Pap.	SEDOM	1	Papanicolau, tinción
SSIADH	SEDOM	1	Síndrome de secreción inadecuada de hormona antidiurética
HL7	SEDOM	1	Health Level Seven 
HL7	SEDOM	1	Estándares para el intercambio de información médica
SAFL	SEDOM	1	Síndrome antifosfolipídico
AMTR	SEDOM	1	Anteromedial temporal resection
WONCA	SEDOM	1	World Organisation of Family Doctors 
WONCA	SEDOM	1	Organización mundial de médicos de familia
HLA	SEDOM	2	Locus del antígeno de histocompatibilidad
HLA	SEDOM	2	Histocompatibility locus antigen 
HLA	SEDOM	2	Human leukocyte-antigens 
HLA	SEDOM	2	Antígenos leucocitarios humanos
AINEs	SEDOM	1	Antiinflamatorios no esteroideos. Se debe escribir sin s final aunque sea en plural
HLG	SEDOM	1	Hemoleucograma
Antrop-	SEDOM	1	Prefijo que indica relación con hombre
COTEP	SEDOM	1	Consciente y orientado en tiempo, espacio y persona
IRA-B	SEDOM	1	Innate response activator B-cells
BPNAEG	SEDOM	1	Bajo peso no adecuado a su edad gestacional
HLP	SEDOM	3	Hiperlipemia
HLP	SEDOM	3	Hiperlipidemia
HLP	SEDOM	3	Hiperlipoproteinemia
TUMT	SEDOM	1	Transuretral microwave termotherapy 
TUMT	SEDOM	1	Termoterapia transuretral por microondas
TUNA	SEDOM	1	Ablación transuretral con aguja
TUNA	SEDOM	1	Transurethral needle ablation 
HMD	SEDOM	1	Hemodinámica
D-C-C	SEDOM	1	Desayuno, comida y cena
HMG	SEDOM	1	Gonadoptropina menopáusica humana
HMG	SEDOM	1	Human menopausal gonadotropin 
Elong.	SEDOM	1	Elongación
Hemit.	SEDOM	1	Hemitórax
Sial-	SEDOM	1	Prefijo en relación con saliva
SOVCA	SEDOM	1	Sociedad Valenciana de Calidad Asistencial
SRIS	SEDOM	1	Síndrome de respuesta inflamatoria sistémica
EGHNA	SEDOM	1	Enfermedad grasa del hígado no alcohólica
Bil.	SEDOM	1	Bilirrubina
EIAS	SEDOM	1	Espina ilíaca anterosuperior
Expl.	SEDOM	1	Exploración
SAHS	SEDOM	1	Síndrome de apnea e hipopnea del sueño
HNF	SEDOM	2	Heparina no fraccionada
HNF	SEDOM	2	Hiperplasia nodular focal .
HNP	SEDOM	1	Hernia del núcleo pulposo
HNS	SEDOM	1	Hipoacusia neurosensorial
HNT	SEDOM	1	Hidrocefalia normotensiva
HALE	SEDOM	1	Hiperplasia angiolinfoide con eosinofilia
RAD	SEDOM	3	Servicio de
RAD	SEDOM	3	Radiología 
RAD	SEDOM	3	Reacción adversa a los medicamentos
RAD	SEDOM	3	100 rad equivalen a 1 Gy
RAD	SEDOM	3	Radiation absorbed dose 
RAD	SEDOM	3	dosis absorbida de radiación
rad	SEDOM	3	Servicio de
rad	SEDOM	3	Radiología 
rad	SEDOM	3	Reacción adversa a los medicamentos
rad	SEDOM	3	100 rad equivalen a 1 Gy
rad	SEDOM	3	Radiation absorbed dose 
rad	SEDOM	3	dosis absorbida de radiación
Salping-	SEDOM	1	Prefijo que significa trompa 
Salping-	SEDOM	1	de Falopio o de Eustaquio
YPP	SEDOM	1	Yeso pelvipédico
HNa	SEDOM	1	Heparina sódica
HOC	SEDOM	1	Hiperestimulación ovárica controlada
GSSG-SYN	SEDOM	1	Glutatión oxidado sintetasa
IDMS	SEDOM	1	Isotopic dilution mass spectrometry
-opsia	SEDOM	1	Sufijo que significa trastorno o defecto de la visión
EICH	SEDOM	1	Enfermedad del injerto contra el huésped
A I	SEDOM	1	Angiotensina I
Pat-	SEDOM	1	Prefijo en relación con enfermedad
PICA	SEDOM	1	arteria cerebelosa posteroinferior
PICA	SEDOM	1	Postero inferior cerebellar artery 
HPB	SEDOM	2	Hepatitis persistente tipo B
HPB	SEDOM	2	Hipertrofia prostática benigna
PICC	SEDOM	1	Peripheric insertion central catheter 
PICC	SEDOM	1	Inserción periférica de catéter central
HPG	SEDOM	1	Gonadotropina hipofisaria humana
HPG	SEDOM	1	Human pituitary gonadotrophin 
HPF	SEDOM	1	Hipófisis
HPI	SEDOM	1	Hemibloqueo posterior izquierdo
GOLD	SEDOM	1	Global Initiative for Chronic Obstructive Lung Disease
LMC-A	SEDOM	1	Leucemia mieloide crónica atípica
HPL	SEDOM	3	Hiperlipemia
HPL	SEDOM	3	Hiperlipidemia
HPL	SEDOM	3	Lactógeno placentario humano
HPL	SEDOM	3	Human placental lactogen 
HPN	SEDOM	2	Hemoglobinuria paroxística nocturna
HPN	SEDOM	2	Hidrocefalia a presión normal
HPP	SEDOM	2	Hemorragía postparto precoz
HPP	SEDOM	2	Hiperparatiroidismo primario
HPS	SEDOM	1	Historia personal de salud
FLIP	SEDOM	1	Fusión lumbar intersomática posterior
HPT	SEDOM	3	Haptoglobina
HPT	SEDOM	3	Hiperparatiroidismo
HPT	SEDOM	3	Hipertensión
HPV	SEDOM	1	Human papilloma virus 
HPV	SEDOM	1	Virus del papiloma humano o Virus del papiloma
SAMS	SEDOM	1	Staphylococcus aureus meticilinosensible
SAMR	SEDOM	1	o multirresistente
SAMR	SEDOM	1	Staphylococcus aureus meticilinorresistente 
MARSA	SEDOM	1	Stafilococus Aureus resistente a la meticilina y aminoglucósidos
MARSA	SEDOM	1	Meticillin-aminoglicosyde-resistant Staphylococcus Aureus 
Bio-	SEDOM	1	Prefijo que indica relación con vida
VBEH	SEDOM	1	Vía biliar extrahepática
QCA	SEDOM	1	Angiografía coronaria cuantitativa
QCA	SEDOM	1	Quantitative coronary angiography 
RNpre PBEG (o PBG)	SEDOM	1	Recién nacido pretérmino con peso bajo para la edad gestacional
IMAO	SEDOM	1	Inhibidores de la monoaminoxidasa
-oideae	SEDOM	1	Sufijo usado en bacteriología para la jerarquía Subfamilia
HRA	SEDOM	1	Histamine receptor antagonist 
HRA	SEDOM	1	Antagonista de los receptores de la histamina
IMAR	SEDOM	1	Índice de mortalidad ajustado por riesgo
HRB	SEDOM	1	Hiperreactividad bronquial
QCO	SEDOM	1	Quirúrgico
HRF	SEDOM	3	Hemograma, recuento y fórmula
HRF	SEDOM	3	Hipertensión resistente a la farmacoterapia
HRF	SEDOM	3	Factor liberador de histamina
HRF	SEDOM	3	Histamine releasing factor 
CU=2A+1V	SEDOM	1	presenta
CU=2A+1V	SEDOM	1	Cordón umbilical 
UPFP	SEDOM	1	Uvulopalatofaringoplastia
YTB	SEDOM	1	Yeso toracobraquial
CTCG	SEDOM	1	Crisis tonico-clónica generalizada
ist	SEDOM	1	Índice de saturación de la transferrina
Querat-	SEDOM	1	Prefijo en relación con córnea
Ing.	SEDOM	1	Inguinal
HAPI	SEDOM	1	Hipertension arteria pulmonar idiopática
MEF50	SEDOM	1	Flujo espiratorio máximo medio
MEF50	SEDOM	1	Mean maximal expiratory flow 
SAOS	SEDOM	2	Síndrome de apnea obstructiva del sueño
SAOS	SEDOM	2	Staphylococcus Aureus oxacilin sensible
SAOR	SEDOM	1	Staphylococcus aureus oxacilin resistente
HSD	SEDOM	1	Hematoma subdural
HSC	SEDOM	2	Hiperplasia suprarrenal congénita
HSC	SEDOM	2	Histeroscopia
HSE	SEDOM	1	Historia de salud electrónica
CCAD	SEDOM	1	Citotoxicidad celular anticuerpodependiente
HSG	SEDOM	1	Histerosalpingografía
EIIC	SEDOM	1	Enfermedades inflamatorias intestinales crónicas
CCAA	SEDOM	1	Comunidades autónomas
HSL	SEDOM	1	Histerectomía supracervical laparoscópica
iv.	SEDOM	2	Intravenoso
iv.	SEDOM	2	Intraventricular
PPCVA	SEDOM	1	Presión positiva continua en la vía aérea
tRNA	SEDOM	1	RNA de transferencia. 
HST	SEDOM	2	con malla
HST	SEDOM	2	Hernioplastia sin tensión 
HST	SEDOM	2	Hormona somatotrópica
CTDI	SEDOM	1	Computed tomography dose index
HSV	SEDOM	1	Herpes simplex virus 
HSV	SEDOM	1	Virus del herpes simple
Inf.	SEDOM	1	Inferior
HTA	SEDOM	3	Hipertensión arterial diastólica
HTA	SEDOM	3	Hipertensión arterial
HTA	SEDOM	3	Histerectomía total abdominal
NOMID	SEDOM	1	Neonatal onset multisystem inflammatory disease
OFDI	SEDOM	1	Optical frequency domain imaging
Pe.	SEDOM	1	Perinatal
HTD	SEDOM	1	Hipertensión diastólica
DFEH	SEDOM	1	Distrofia facioescapulohumeral
HTG	SEDOM	1	Hipertrigliceridemia
TMCG	SEDOM	1	 Tumor maligno de células germinales
HTH	SEDOM	2	injerto
HTH	SEDOM	2	Hueso tendón hueso 
HTH	SEDOM	2	Injerto heterólogo humano
CCDA	SEDOM	1	Citotoxicidad celular dependiente de anticuerpos
HTO	SEDOM	1	Hipertensión ocular
HTP	SEDOM	2	Hipertensión portal
HTP	SEDOM	2	Hipertensión pulmonar
HTS	SEDOM	1	Histerectomía total abdominal simple
HTV	SEDOM	1	Histerectomía vaginal
Lob.	SEDOM	1	Lóbulo
HARI	SEDOM	1	Hemibloqueo anterosuperior de rama izquierda 
HARI	SEDOM	1	del haz de His
Exitus	SEDOM	1	Muerte 
Exitus	SEDOM	1	del latín salida
HUD	SEDOM	1	Hemorragia uterina disfuncional
TIPSS	SEDOM	1	Transjugular intrahepatic portosystemic stent shunting
HARS	SEDOM	1	Escala de Hamilton para la ansiedad
HARS	SEDOM	1	Hamilton Anxiety Rating Scale 
TUVP	SEDOM	1	Electrovaporización transuretralde próstata
TUVP	SEDOM	1	Transurethral electrovaporization of the prostate 
CTDS	SEDOM	1	Capacidad para la toma de decisiones sanitarias
Anat. Pat.	SEDOM	1	Anatomía patológica
EIII	SEDOM	1	Estadio III
Inh.	SEDOM	1	Inhalatorio
CTFH	SEDOM	1	Capacidad total de fijación del hierro
HVA	SEDOM	4	Hepatitis vírica A
HVA	SEDOM	4	Hepatitis vírica aguda
HVA	SEDOM	4	Hipertrofia de vegetaciones adenoideas
HVA	SEDOM	4	Homovanilic acid 
HVA	SEDOM	4	ácido homovanílico
HVC	SEDOM	1	Hepatitis C
HVB	SEDOM	1	Hepatitis B
SAPU	SEDOM	1	Servicio de atención al paciente y usuario
MHPG	SEDOM	1	3-Metoxi-4-HidroxiFenil Glicol
Pg.	SEDOM	1	Progesterona
HVD	SEDOM	2	Hepatitis viral D
HVD	SEDOM	2	Hipertrofia ventricular derecha
AENP	SEDOM	1	Asociación Española de Nefrología Pediátrica
Pen	SEDOM	2	Penicilina
Pen	SEDOM	2	Pirógeno endógeno
HVI	SEDOM	1	Hipertrofia ventricular izquierda
LEMP	SEDOM	1	Leucoencefalopatía multifocal progresiva
HVR	SEDOM	1	Hipertensión vasculorrenal
AEPD	SEDOM	1	Agencia Española de Protección de Datos
SASM	SEDOM	1	Staphylococcus aureus sensible a meticilina
Aero-	SEDOM	1	Prefijo que indica relación con aire o gas
ANAE	SEDOM	1	Alphanaphthyl acid esterase 
ANAE	SEDOM	1	Alfanaftilacetato esterasa
GvH	SEDOM	1	Injerto contra huésped
GvH	SEDOM	1	Graft versus host 
EEDBT	SEDOM	1	Ecocardiograma de estrés con dobutamina
CCEE	SEDOM	2	Consultas externas
CCEE	SEDOM	2	Cuadrantes externos
ANAs	SEDOM	1	Anticuerpos antinucleares. Se debe escribir sin s final aunque sea en plural
DRG (o DRGs)	SEDOM	1	ver GRD
DRG (o DRGs)	SEDOM	1	Diagnosis Related Groups. Sistema de clasificación de pacientes 
Factor II	SEDOM	1	también Pretrombina
Factor II	SEDOM	1	Protrombina 
SARS	SEDOM	1	Severe acute respiratory syndrome
IDVC	SEDOM	1	Inmunodeficiencia variable común
Factor IV	SEDOM	1	Calcio
QID	SEDOM	1	Quater in die 
QID	SEDOM	1	Cuatro veces al día
HASI	SEDOM	1	Hemibloqueo anterosuperior de rama izquierda 
HASI	SEDOM	1	del haz de His
LEOC	SEDOM	1	Litotricia externa por ondas de choque
SARM	SEDOM	1	Staphylococcus aureus resistente a meticilina
IMGU	SEDOM	1	captación de glucosa mediada por insulina
IMGU	SEDOM	1	Insulin-mediated glucose uptake 
SESPA	SEDOM	1	Servicio de Salud del Principado de Asturias
CREST	SEDOM	1	Calcinosis cutánea, fenómeno de Raynaud, disfunción esofágica, esclerodactilia y telangiectasia, síndrome
CREST	SEDOM	1	Calcinosis cutis, Raynaud´s phenomenon, esophageal dysfunction, sclerodactyly and telangiectasia 
NTIC	SEDOM	1	Nefritis tubulointersticial crónica
HAVA	SEDOM	1	Hipertrofia amigdalina y vegetaciones adenoideas
FTA-ABS	SEDOM	1	Fluorescent treponemal antibody absortion 
FTA-ABS	SEDOM	1	Absorción de anticuerpos treponémicos fluorescentes
ANCA	SEDOM	1	Anticuerpos citoplasmáticos antineutrófilos
ANCA	SEDOM	1	Antineutrophil cytoplasmic antibodies 
PINR	SEDOM	1	Pupilas isocóricas normorreactivas
NORDOC	SEDOM	1	Sociedad Norte de Documentación Clínica
-ales	SEDOM	1	Sufijo usado en bacteriología para la jerarquía Orden
IMIM	SEDOM	1	Institut Municipal d'Investigació Mèdica
AESA	SEDOM	1	Agencia Española de Seguridad Alimentaria
SATO	SEDOM	1	Sociedad Andaluza de Traumatología y Ortopédia
dTGV	SEDOM	1	Dextrotrasposición de los grandes vasos
Test.	SEDOM	1	Testosterona
CCHS	SEDOM	1	Congenital central hypoventilation syndrome 
CCHS	SEDOM	1	 o enfermedad de Ondine
GRD-APR	SEDOM	1	Grupos Relacionados por el Diagnóstico para todos los pacientes 
GRD-APR	SEDOM	1	All patients
NTIA	SEDOM	1	Nefritis tubulo intersticial aguda
Metast.	SEDOM	1	Metástasis
MASCC	SEDOM	1	Multinational association of supportive care in cancer 
MASCC	SEDOM	1	Asociación multinacional de ciudado de apoyo en cancer
-tomÃ­a	SEDOM	1	Sufijo que significa incisión, sección, corte
DRPLA	SEDOM	1	Atrofia dentato-rubro-pálido-luisiana
Pl.	SEDOM	2	Plaquetas
Pl.	SEDOM	2	Pleural
Escirro-	SEDOM	1	Prefijo que significa duro
AESP	SEDOM	1	Actividad eléctrica sin pulso
XHUP	SEDOM	1	Xarxa hospitalaria de utilització pública 
XHUP	SEDOM	1	Red hospitalaria de utilización pública, Cataluña
HVDRR	SEDOM	1	Hereditary vitamin D-resistant rickets 
HVDRR	SEDOM	1	Raquitismo resistente a la vitamina D
PIOD	SEDOM	1	Párpado inferior de ojo derecho
SNOMED-CT	SEDOM	1	Sistematized nomenclature of medicine-Clinical terms
ERAD	SEDOM	1	Estilo de respuesta anormal distorsionado
PIOI	SEDOM	1	Párpado inferior de ojo izquierdo
QMT	SEDOM	1	Quimioterapia
NTG-SL	SEDOM	1	Nitroglicerina sublingual
TLICS	SEDOM	1	Thoracolumbar injury classification and severity score
A-S	SEDOM	1	Adams-Stokes
A-V	SEDOM	1	Auriculoventricular
Bilat.	SEDOM	1	Bilateral
Factor IX	SEDOM	1	también PTC, Factor antihemofílico B, Autoprotrombina II, Cofactor plaquetar II, Factor Christmas o Factor tromboplástico plasmático B
Factor IX	SEDOM	1	Componente de la tromboplastina del plasma 
PABA	SEDOM	1	Ácido para-aminobenzóico
PABA	SEDOM	1	Para-aminobenzoic acid 
QO2	SEDOM	1	Aporte de oxígeno a los tejidos
EACA	SEDOM	2	Enfermedades asociadas al consumo de alcohol
EACA	SEDOM	2	Epsilon-aminocaproic acid 
EACA	SEDOM	2	Ácido epsilonaminocaproico
Filodo	SEDOM	1	Es un fibroadenoma gigante de mama. Es sinónimo de Tumor Phyllodes
hsTnT	SEDOM	1	High-sensitivity troponin T
QOA	SEDOM	1	Quiste óseo aneurismático
ERCA	SEDOM	1	Enfermedad renal crónica avanzada
CIE-9-MC	SEDOM	1	Clasificación Internacional de Enfermedades 9ª revisión Modificación Clínica
PAAG	SEDOM	1	Punción aspiración con aguja gruesa
PAAF	SEDOM	1	Punción aspirativa con aguja fina. Es un procedimiento para obtener una muestra de tejido para biopsia
HPTEC	SEDOM	1	 Hipertensión pulmonar tromboembólica crónica
ERCP	SEDOM	1	Endoscopic retrograde cholangiopancreato-graphy 
ERCP	SEDOM	1	Colangiopancreatografía retrógrada endoscópica
UPPP	SEDOM	1	Uvulopalatopharyngoplasty
ERCT	SEDOM	1	Enfermedad renal crónica terminal
TMMM	SEDOM	1	Tumor mulleriano mixto maligno
A00	SEDOM	1	Marcapasos con estimulación auricular asincrónica
G-6-PDH	SEDOM	1	Glucose 6 phosphate dehydrogenated 
G-6-PDH	SEDOM	1	Glucosa-6-fosfato-deshidrogenasa
PACS	SEDOM	1	Archivo de imágenes y almacenamiento en ordenadores
PACS	SEDOM	1	Picture archiving and computer storage 
DOCA	SEDOM	1	Desoxicorticosterona
IMPT	SEDOM	1	Inmunomodulación por transfusión
ZAR	SEDOM	1	Zyoptix Ablation Refinements. Técnica de cirugía refractaria para corregir miopía, hipermetropía y astigmatismo
NCNC	SEDOM	1	Normocítica normocrómica
QPP	SEDOM	3	Queratoplastia penetrante pediátrica
QPP	SEDOM	3	Queratoplastia penetrante protegida
QPP	SEDOM	3	Queratoplastia penetrante
PADI	SEDOM	1	Plan de atención dental infantil
ICD-9-CM	SEDOM	1	Clasificación Internacional de Enfermedades, 9ª revisión, Modificación Clínica
ICD-9-CM	SEDOM	1	International Classification of Diseases, 9th revision, Clinical Modification 
QPS	SEDOM	1	o punctata
QPS	SEDOM	1	Queratitis punteada 
TMPI	SEDOM	1	Tumor mucinoso papilar intraductal
Int.	SEDOM	2	Interno
Int.	SEDOM	2	Intervención
SCMOH	SEDOM	1	Síndrome de cáncer de mama y ovario hereditario
IAA	SEDOM	1	Ácido indolacético
IAA	SEDOM	1	Indolacetic acid 
IAC	SEDOM	1	con semen
IAC	SEDOM	1	Inseminación artificial 
ZBS	SEDOM	1	Zona básica de salud
IAE	SEDOM	1	Intento de autoeliminación
IAD	SEDOM	1	Inseminación artificial a partir de donante
IAH	SEDOM	1	Índice de apnea/hipopnea
PACI	SEDOM	1	Partial anterior circulation infarct
EITC	SEDOM	1	Enfermedad indiferenciada del tejido conectivo
IAM	SEDOM	1	Infarto agudo de miocardio
CTPH	SEDOM	1	Colangiografía transparietohepática
TxCP	SEDOM	1	Trasplante cardiopulmonar 
CCNU	SEDOM	1	lomustina
CCNU	SEDOM	1	2-cloroetil
CCNU	SEDOM	1	1-
dTMP	SEDOM	1	Deoxithymidine monophosphate 
dTMP	SEDOM	1	Monofosfato de desoxitimidina
Hcto.	SEDOM	1	Hematócrito
APACHE	SEDOM	1	Acute phisiology and cronic health evaluation scoring system 
APACHE	SEDOM	1	Sistema de puntuación para la evaluación de la salud con datos fisiológicos agudos y crónicos
Factor lábil	SEDOM	1	Factor V de la coagulación
CA 54/9	SEDOM	1	Antígeno asociado a tumores de mama y colon
IMRT	SEDOM	1	Radioterapia de intensidad moderada
IMRT	SEDOM	1	Intensity modulated radiation therapy 
BCPIA	SEDOM	1	Balón de contrapulsación intraaórtico
SCVCS	SEDOM	1	Síndrome de compresión de la vena cava superior
PAFA	SEDOM	1	Poliposis adenomatosa familiar atenuada
IBC	SEDOM	1	Intubación bicanalicular
Pr.	SEDOM	1	Prolactina
IBG	SEDOM	1	Infección bacteriana grave
QRT	SEDOM	1	Quimiorradioterapia
QRS	SEDOM	2	Parte del trazado  del electrocardiograma que representa la despolarización ventricular
QRS	SEDOM	2	Quiste renal simple
Hb.	SEDOM	1	Hemoglobina
IAo	SEDOM	1	Insuficiencia 
IAo	SEDOM	1	de la válvula
IBP	SEDOM	2	Ibuprofeno
IBP	SEDOM	2	Inhibidor de la bomba de protones
TVCR	SEDOM	1	Trombosis de vena central de la retina
IECA	SEDOM	1	Inhibidor del enzima conversor de la angiotensina
IBT	SEDOM	1	Índice brazo tobillo
IBV	SEDOM	1	Infection bronchitis virus 
IBV	SEDOM	1	Virus de la bronquitis infecciosa
QSC	SEDOM	1	Quiste sacrocoxígeo
LELHA	SEDOM	1	Liga Española para la lucha contra la hipertensión arterial
ICA	SEDOM	2	Insuficiencia cardiaca aguda
ICA	SEDOM	2	Islet cell antibody 
ICA	SEDOM	2	Anticuerpos contra las células de los islotes
ICC	SEDOM	1	Insuficiencia cardiaca congestiva
ICE	SEDOM	3	darrubicina, citarabina, y etopósido, quimioterapia
ICE	SEDOM	3	Ifosfamida, carboplatino y etopósido, quimioterapia
ICE	SEDOM	3	Infarto cardioembólico
ERGE	SEDOM	1	Enfermedad por reflujo gastroesofágico
ICD	SEDOM	3	Cardiodesfibrilador implantable CDI
ICD	SEDOM	3	Implantable cardioverter defibrillator 
ICD	SEDOM	3	Insuficiencia cardiaca derecha
ICD	SEDOM	3	International Classificatión of Diseases
ICG	SEDOM	1	Impresión clínica global
CALLA	SEDOM	1	Common acute lymphoblastic leukemia antigen 
CALLA	SEDOM	1	Antígeno de la leucemia aguda linfoblástica común o CD10
HbF	SEDOM	1	Hemoglobina fetal
NCOC	SEDOM	1	siglas de la CIE-9-MC
NCOC	SEDOM	1	No clasificable bajo otro concepto 
ZDV	SEDOM	1	Zidovudina
ICI	SEDOM	1	Insuficiencia cardiaca izquierda
